Simulation,Step,Space,Star,Planet,Asteroid,Energy,Black_Hole,Antimatter
0,595,25852,720,1008,3281,1112,8027,0
0,596,25857,721,1005,3274,1093,8050,0
0,597,25830,719,1004,3267,1097,8083,0
0,598,25806,716,1006,3261,1092,8119,0
0,599,25794,711,1004,3250,1090,8151,0
0,600,25766,705,1001,3224,1115,8189,0
0,601,25757,701,1000,3211,1109,8222,0
0,602,25737,701,996,3201,1103,8262,0
0,603,25703,701,992,3193,1116,8295,0
0,604,25687,698,992,3185,1109,8329,0
0,605,25655,700,988,3179,1118,8360,0
0,606,25632,699,987,3176,1109,8397,0
0,607,25602,695,986,3174,1103,8440,0
0,608,25570,689,988,3161,1111,8481,0
0,609,25549,686,983,3151,1119,8512,0
0,610,25533,681,979,3142,1122,8543,0
0,611,25507,681,973,3134,1118,8587,0
0,612,25468,676,970,3128,1133,8625,0
0,613,25451,673,965,3120,1138,8653,0
0,614,25422,674,961,3117,1139,8687,0
0,615,25415,672,955,3111,1124,8723,0
0,616,25395,671,952,3104,1118,8760,0
0,617,25356,670,951,3103,1126,8794,0
0,618,25340,671,946,3095,1123,8825,0
0,619,25320,668,946,3085,1123,8858,0
0,620,25284,668,942,3077,1130,8899,0
0,621,25282,667,938,3067,1125,8921,0
0,622,25253,666,938,3059,1126,8958,0
0,623,25238,667,935,3054,1120,8986,0
0,624,25197,667,930,3050,1127,9029,0
0,625,25189,667,928,3044,1117,9055,0
0,626,25179,666,924,3038,1110,9083,0
0,627,25175,666,920,3026,1104,9109,0
0,628,25152,666,917,3017,1102,9146,0
0,629,25113,667,916,3017,1111,9176,0
0,630,25089,666,914,3012,1115,9204,0
0,631,25042,667,913,3009,1130,9239,0
0,632,25029,665,912,2997,1124,9273,0
0,633,25014,660,909,2987,1119,9311,0
0,634,24996,658,909,2981,1112,9344,0
0,635,24961,654,908,2976,1120,9381,0
0,636,24939,654,906,2969,1118,9414,0
0,637,24945,653,898,2963,1095,9446,0
0,638,24921,650,896,2960,1090,9483,0
0,639,24908,645,891,2951,1085,9520,0
0,640,24866,646,887,2941,1102,9558,0
0,641,24836,644,883,2931,1115,9591,0
0,642,24794,644,882,2925,1118,9637,0
0,643,24775,642,880,2914,1114,9675,0
0,644,24759,641,879,2909,1108,9704,0
0,645,24748,636,877,2903,1098,9738,0
0,646,24734,636,875,2886,1094,9775,0
0,647,24706,636,872,2875,1109,9802,0
0,648,24670,636,874,2873,1110,9837,0
0,649,24661,635,870,2867,1097,9870,0
0,650,24625,634,870,2861,1089,9921,0
0,651,24610,634,866,2856,1082,9952,0
0,652,24594,637,863,2853,1068,9985,0
0,653,24586,635,860,2847,1056,10016,0
0,654,24554,633,862,2842,1058,10051,0
0,655,24540,629,859,2838,1047,10087,0
0,656,24513,625,859,2833,1047,10123,0
0,657,24500,626,858,2821,1042,10153,0
0,658,24454,625,858,2819,1045,10199,0
0,659,24431,623,856,2814,1038,10238,0
0,660,24413,622,855,2803,1024,10283,0
0,661,24397,618,854,2796,1005,10330,0
0,662,24391,615,855,2774,1001,10364,0
0,663,24352,615,853,2766,1010,10404,0
0,664,24325,611,851,2761,1011,10441,0
0,665,24304,609,845,2751,1013,10478,0
0,666,24289,609,842,2745,1011,10504,0
0,667,24264,608,835,2743,1007,10543,0
0,668,24243,606,833,2732,1003,10583,0
0,669,24211,606,832,2727,1010,10614,0
0,670,24183,603,832,2717,1019,10646,0
0,671,24149,602,830,2717,1013,10689,0
0,672,24115,604,829,2711,1024,10717,0
0,673,24070,603,826,2706,1030,10765,0
0,674,24055,603,824,2703,1024,10791,0
0,675,24011,604,820,2700,1042,10823,0
0,676,23979,604,822,2700,1032,10863,0
0,677,23958,600,823,2700,1020,10899,0
0,678,23927,599,822,2690,1016,10946,0
0,679,23900,596,821,2683,1008,10992,0
0,680,23882,592,818,2673,1007,11028,0
0,681,23858,590,818,2666,1009,11059,0
0,682,23843,589,814,2651,1005,11098,0
0,683,23841,586,810,2638,987,11138,0
0,684,23816,585,805,2627,983,11184,0
0,685,23772,581,804,2627,993,11223,0
0,686,23745,578,801,2621,998,11257,0
0,687,23693,575,800,2614,1017,11301,0
0,688,23674,573,800,2613,1003,11337,0
0,689,23658,573,797,2601,996,11375,0
0,690,23635,572,796,2590,982,11425,0
0,691,23634,568,796,2577,965,11460,0
0,692,23615,568,788,2567,964,11498,0
0,693,23589,565,784,2557,969,11536,0
0,694,23555,560,784,2560,967,11574,0
0,695,23529,560,782,2539,979,11611,0
0,696,23499,556,784,2533,971,11657,0
0,697,23488,556,781,2520,970,11685,0
0,698,23455,555,779,2518,963,11730,0
0,699,23431,552,778,2519,958,11762,0
0,700,23393,553,775,2515,957,11807,0
0,701,23361,551,774,2514,954,11846,0
0,702,23323,553,769,2513,943,11899,0
0,703,23289,554,765,2511,940,11941,0
0,704,23254,553,763,2506,944,11980,0
0,705,23235,553,763,2496,937,12016,0
0,706,23214,556,759,2486,924,12061,0
0,707,23177,553,755,2482,928,12105,0
0,708,23167,551,752,2468,919,12143,0
0,709,23124,549,751,2466,911,12199,0
0,710,23113,547,747,2458,898,12237,0
0,711,23083,544,745,2445,905,12278,0
0,712,23058,543,744,2442,894,12319,0
0,713,23043,542,739,2437,879,12360,0
0,714,22993,540,738,2436,879,12414,0
0,715,22963,538,732,2430,885,12452,0
0,716,22931,537,726,2429,877,12500,0
0,717,22918,537,725,2414,867,12539,0
0,718,22879,537,723,2407,872,12582,0
0,719,22843,536,722,2404,870,12625,0
0,720,22805,534,720,2394,880,12667,0
0,721,22797,534,714,2386,871,12698,0
0,722,22785,531,713,2382,853,12736,0
0,723,22768,531,706,2365,864,12766,0
0,724,22736,529,705,2358,863,12809,0
0,725,22710,527,705,2352,860,12846,0
0,726,22679,525,702,2350,855,12889,0
0,727,22630,524,699,2352,858,12937,0
0,728,22628,522,695,2341,839,12975,0
0,729,22594,522,691,2334,839,13020,0
0,730,22568,523,689,2330,830,13060,0
0,731,22549,520,687,2324,822,13098,0
0,732,22528,519,682,2314,821,13136,0
0,733,22494,514,682,2305,825,13180,0
0,734,22470,513,684,2297,812,13224,0
0,735,22439,509,681,2289,811,13271,0
0,736,22411,508,684,2280,819,13298,0
0,737,22394,506,682,2274,804,13340,0
0,738,22373,505,680,2262,795,13385,0
0,739,22346,502,680,2253,797,13422,0
0,740,22309,500,680,2249,803,13459,0
0,741,22286,497,677,2242,795,13503,0
0,742,22253,496,674,2234,800,13543,0
0,743,22236,496,670,2219,795,13584,0
0,744,22203,496,666,2208,800,13627,0
0,745,22165,494,665,2200,802,13674,0
0,746,22127,492,665,2192,796,13728,0
0,747,22102,489,661,2182,795,13771,0
0,748,22095,484,659,2167,786,13809,0
0,749,22063,481,659,2160,781,13856,0
